id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,dichTen
31703,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Earrings,Bông tai bạc Ananya của Fabindia dành cho nữ.
48665,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings,Bông tai bạc Lucera dành cho nữ
48606,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings,Bông tai bạc Lucera dành cho nữ
31702,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Earrings,Bông tai bạc Ananya của Fabindia dành cho nữ.
48616,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings,Bông tai bạc Lucera dành cho nữ
31719,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,Bông tai bạc Anusuya dành cho nữ của Fabindia
53100,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,Fabindia Silver Earrings,Bông tai bạc Fabindia
48716,Women,Accessories,Jewellery,Earrings,Gold,Summer,2013.0,Casual,Lucera Gold Plated Earrings,Bông tai mạ vàng Lucera
52817,Women,Accessories,Jewellery,Earrings,Red,Fall,2012.0,Casual,Adrika Red Earrings,Bông tai Adrika màu đỏ
52851,Women,Accessories,Jewellery,Earrings,Black,Summer,2012.0,Casual,Adrika Black Earrings,Bông tai Adrika màu đen
48604,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,Bông tai bạc Lucera dành cho nữ
43759,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Black Earrings,Bông tai vương miện hoàng gia màu đen
52834,Women,Accessories,Jewellery,Earrings,Turquoise Blue,Fall,2012.0,Ethnic,Adrika Women Black & Blue Earrings,Bông tai đen và xanh Adrika dành cho nữ
58605,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,ToniQ Women Silver Earrings,Bông tai bạc ToniQ dành cho nữ
58018,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver & White Earrings,Bông tai Reverie màu bạc và trắng
35319,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,Bông tai bạc Anusuya dành cho nữ của Fabindia
48644,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,Bông tai bạc Lucera dành cho nữ
43814,Women,Accessories,Jewellery,Earrings,White,Summer,2012.0,Ethnic,Royal Diadem White Earrings,Bông tai vương miện hoàng gia màu trắng
58607,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,ToniQ Women Silver Earrings,Bông tai bạc ToniQ dành cho nữ
43784,Women,Accessories,Jewellery,Earrings,Maroon,Summer,2012.0,Casual,Royal Diadem Maroon Earrings,Bông tai vương miện hoàng gia màu đỏ tía
43770,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Rust Earrings,Bông tai Royal Diadem màu gỉ sét
48686,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,Bông tai bạc Lucera dành cho nữ
59526,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Silver Earrings,Bông tai bạc Lucera
58060,Women,Accessories,Jewellery,Earrings,Sea Green,Fall,2012.0,Casual,Rreverie Sea Green Earrings,Bông tai màu xanh lục biển Reverie
52823,Women,Accessories,Jewellery,Earrings,Green,Summer,2012.0,Casual,Adrika Green Earrings,Bông tai Adrika màu xanh lá cây
48607,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings,Bông tai bạc Lucera dành cho nữ
43859,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Casual,Royal Diadem Golden Earrings,Hoa tai vàng vương miện hoàng gia
48608,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,Bông tai bạc Lucera dành cho nữ
48599,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012.0,Casual,Lucera Women Silver Earrings,Bông tai bạc Lucera dành cho nữ
58035,Women,Accessories,Jewellery,Earrings,Silver,Winter,2012.0,Casual,Rreverie Women Silver Earrings,Bông tai bạc Rreverie dành cho nữ
31723,Women,Accessories,Jewellery,Pendant,Gold,Winter,2016.0,Ethnic,Fabindia Women Ananya Gold Pendant,Mặt dây chuyền vàng Ananya của Fabindia dành cho nữ.
48855,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012.0,Casual,Lucera Women Silver Pendant with Chain,Mặt dây chuyền bạc Lucera dành cho nữ kèm dây chuyền.
48833,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012.0,Casual,Lucera Women Silver Pendant,Mặt dây chuyền bạc Lucera dành cho nữ
48853,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012.0,Casual,Lucera Women Silver Pendant with Chain,Mặt dây chuyền bạc Lucera dành cho nữ kèm dây chuyền.
59501,Women,Accessories,Jewellery,Pendant,Gold,Summer,2013.0,Casual,Lucera Gold Plated Pendant With Chain,Mặt dây chuyền mạ vàng Lucera kèm dây chuyền
48774,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant,Mặt dây chuyền bạc Lucera dành cho nữ
48895,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant,Mặt dây chuyền bạc Lucera dành cho nữ
52205,Women,Accessories,Jewellery,Pendant,White,Fall,2012.0,Casual,Lencia Sterling Silver Pendant,Mặt dây chuyền Lencia bằng bạc Sterling
48914,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012.0,Casual,Lucera Women Silver Pendant with Chain,Mặt dây chuyền bạc Lucera dành cho nữ kèm dây chuyền.
58097,Women,Accessories,Jewellery,Pendant,Turquoise Blue,Fall,2012.0,Casual,Rreverie Women Turquoise Blue Pendant,"Mặt dây chuyền Rreverie dành cho nữ, màu xanh ngọc lam."
54865,Women,Accessories,Jewellery,Necklace and Chains,Red,Fall,2012.0,Casual,Ivory Tag  Red & Gold Toned Eye Catcher Necklace,Dây chuyền Ivory Tag màu đỏ và vàng bắt mắt
52309,Women,Accessories,Jewellery,Necklace and Chains,Multi,Winter,2016.0,Casual,ToniQ Women Multi Coloured Necklace,Dây chuyền nhiều màu sắc dành cho nữ ToniQ
46129,Women,Accessories,Jewellery,Necklace and Chains,Brown,Winter,2015.0,Casual,Adrika Women Brown Necklace,Dây chuyền màu nâu dành cho nữ hiệu Adrika
53092,Women,Accessories,Jewellery,Necklace and Chains,Rust,Winter,2016.0,Casual,Fabindia Orange Necklace,Dây chuyền màu cam Fabindia
54171,Women,Accessories,Jewellery,Necklace and Chains,Yellow,Fall,2012.0,Casual,Femella Wooden Balls Necklace,Dây chuyền quả cầu gỗ Femella
46154,Women,Accessories,Jewellery,Necklace and Chains,Green,Winter,2015.0,Casual,Adrika Women Orange & Green Necklace,Dây chuyền Adrika dành cho nữ màu cam và xanh lá cây
46134,Women,Accessories,Jewellery,Necklace and Chains,Pink,Winter,2015.0,Casual,Adrika Pink Necklace,Dây chuyền màu hồng Adrika
46176,Women,Accessories,Jewellery,Necklace and Chains,Purple,Winter,2015.0,Casual,Adrika Women Purple Necklace,Dây chuyền màu tím dành cho nữ Adrika
54854,Women,Accessories,Jewellery,Necklace and Chains,Pink,Summer,2013.0,Casual,Ivory Tag Women Delectable Pink Necklace,Dây chuyền màu hồng quyến rũ của Ivory Tag dành cho nữ
54876,Women,Accessories,Jewellery,Necklace and Chains,Green,Fall,2012.0,Casual,Ivory Tag Women Green Droplets Necklace,Dây chuyền nữ Ivory Tag màu xanh lá cây với họa tiết giọt nước
48934,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Women Silver Ring,Nhẫn bạc nữ Lucera
59561,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring,Nhẫn thép Revv Men
49033,Women,Accessories,Jewellery,Ring,Silver,Summer,2012.0,Casual,Lucera Women Silver Ring,Nhẫn bạc nữ Lucera
48935,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Women Silver Ring,Nhẫn bạc nữ Lucera
48944,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring,Nhẫn thép Revv Men
48990,Women,Accessories,Jewellery,Ring,Silver,Summer,2012.0,Casual,Lucera Women Silver Ring,Nhẫn bạc nữ Lucera
49052,Women,Accessories,Jewellery,Ring,Silver,Summer,2013.0,Casual,Lucera Women Silver Ring,Nhẫn bạc nữ Lucera
59459,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Silver Ring,Nhẫn bạc Lucera
49732,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie,"Nam giới đeo cà vạt xanh, Park Avenue."
49716,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie,"Nam giới đeo cà vạt xanh, Park Avenue."
36356,Men,Accessories,Ties,Ties,Yellow,Summer,2012.0,Formal,Reid & Taylor Men Yellow Patterned Tie,Cà vạt nam màu vàng họa tiết của Reid & Taylor
19223,Men,Accessories,Ties,Ties,Blue,Summer,2011.0,Formal,United Colors of Benetton Men Check Blue Tie,Cà vạt kẻ caro xanh dương dành cho nam của United Colors of Benetton
12390,Men,Accessories,Ties,Ties,Blue,Fall,2011.0,Formal,Reid & Taylor Men Stripes Blue Ties,Cà vạt sọc xanh dương dành cho nam của Reid & Taylor
58904,Men,Accessories,Ties,Ties,Grey,Summer,2012.0,Casual,Hakashi Men Grey & Black Silk Tie,Cà vạt lụa màu xám và đen Hakashi dành cho nam.
58875,Men,Accessories,Ties,Ties,Grey,Summer,2012.0,Casual,Hakashi Men Grey Tie,Cà vạt xám Hakashi dành cho nam
50304,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Formal,Park Avenue Men Red Tie,Nam giới đeo cà vạt đỏ tại Park Avenue
15952,Men,Accessories,Ties,Ties,Brown,Fall,2011.0,Formal,Turtle Men Check Brown Ties,Cà vạt kẻ caro nâu hình rùa dành cho nam.
49755,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Formal,Parx Men Blue Tie,Cà vạt xanh dương Parx dành cho nam
23483,Men,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Arrow Men Blue Check Scarf,Khăn quàng cổ nam Arrow kẻ caro xanh dương
38309,Men,Accessories,Scarves,Scarves,Black,Summer,2012.0,Casual,Reid & Taylor Men Black Scarf,Khăn quàng cổ đen nam hiệu Reid & Taylor
23487,Men,Accessories,Scarves,Scarves,Grey,Summer,2012.0,Casual,Arrow Men Grey Scarf,Khăn quàng cổ màu xám Arrow Men
14629,Women,Accessories,Scarves,Scarves,Pink,Summer,2011.0,Casual,United Colors of Benetton Women Solid Pink Scarves,Khăn quàng cổ màu hồng trơn dành cho nữ của United Colors of Benetton
59905,Women,Accessories,Scarves,Scarves,Pink,Fall,2012.0,Casual,Femella Women Pink Printed Scarf,Khăn quàng cổ in họa tiết màu hồng Femella dành cho nữ
23464,Men,Accessories,Scarves,Scarves,Black,Winter,2015.0,Casual,Lino Perros Men Black Check Scarf,Khăn quàng cổ kẻ caro đen dành cho nam của Lino Perros
23471,Men,Accessories,Scarves,Scarves,Red,Winter,2015.0,Casual,Lino Perros Men Red Scarf,"Khăn quàng cổ màu đỏ cho nam, chất liệu vải lanh, hiệu Linen Dogs."
11142,Women,Accessories,Scarves,Scarves,Blue,Fall,2011.0,Casual,Scullers Women Solid Blue Scarves,Khăn quàng cổ màu xanh dương trơn hiệu Scullers dành cho nữ.
38308,Men,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Reid & Taylor Men Blue Scarf,Khăn quàng cổ màu xanh dương dành cho nam của Reid & Taylor
25942,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012.0,Casual,Femella Women Yellow & Green Scarf,Khăn choàng nữ Femella màu vàng và xanh lá cây
35090,Women,Accessories,Scarves,Scarves,Olive,Summer,2012.0,Casual,Allen Solly Woman Check Olive Scarf,"Khăn quàng cổ Allen Solly dành cho nữ, họa tiết kẻ caro màu ô liu."
25950,Women,Accessories,Scarves,Scarves,Rust,Summer,2012.0,Casual,Femella Women Rust Scarf,Khăn quàng cổ màu gỉ sét dành cho nữ
23475,Men,Accessories,Scarves,Scarves,Black,Winter,2015.0,Casual,Lino Perros Men Black Check Scarf,Khăn quàng cổ kẻ caro đen dành cho nam của Lino Perros
47668,Women,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Femella Women Blue & White Scarf,Khăn quàng cổ Femella màu xanh dương và trắng dành cho nữ
59567,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Revv Men Black and Steel Cufflinks,Khuy măng sét Revv Men màu đen và thép
39034,Men,Accessories,Cufflinks,Cufflinks,Blue,Summer,2012.0,Formal,Belmonte Men Blue Bright Assorted Cufflinks,"Khuy măng sét Belmonte dành cho nam, màu xanh dương sáng, nhiều màu sắc khác nhau."
58854,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Hakashi Men Steel Cufflinks,Khuy măng sét thép Hakashi dành cho nam
58858,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2017.0,Casual,Hakashi Men Black Cufflinks,Khuy măng sét nam Hakashi màu đen
14162,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011.0,Formal,Belmonte Men Bright Assorted Steel Cufflinks,Khuy măng sét thép sáng màu đa dạng dành cho nam giới của Belmonte.
15259,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Women Top Ten low Sleek White Casual Shoes,Giày thể thao nữ Adidas Originals Top Ten cổ thấp màu trắng thanh lịch
25420,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Nike Men Lite Force Black & White Shoes,Giày Nike Lite Force đen trắng dành cho nam
54739,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Grey Del Norte Canvas Shoes,Giày Vans nam màu xám Northern Canvas
6497,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men's Leather Brown Shoe,Giày da nam màu nâu hiệu Red Tape
15502,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Carlton London Women Casual Brown Casual Shoes,"Giày nữ Carlton London màu nâu, kiểu dáng thường ngày."
35465,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012.0,Casual,Franco Leone Men Blue Shoes,Giày nam màu xanh dương hiệu Franco Leone
26664,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Puma Men Metamostro Black Shoes,Giày Puma Metamostro màu đen dành cho nam
38544,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Puma Men Black Suede Archive Eco Shoes,Giày Puma nam màu đen da lộn Archive Eco
7041,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Numero Uno Black Men's Shoe,Giày nam Numero Uno màu đen
36476,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Spinn Men Agile Black Shoes,Giày Spinn nam Agile màu đen
35677,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2014.0,Casual,U.S. Polo Assn. Men Brown Leather Casual Shoes,Giày da nam màu nâu hiệu U.S. Polo Assn. (kiểu dáng thường ngày)
17033,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Gas Men Europa Casual Shoes,Giày nam Gas Europa Casual
15512,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Slatkin Brown Casual Shoes,"Giày nam Rockport Slatkin màu nâu, kiểu dáng thường ngày."
44746,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Globalite Men Olive Sparta Shoes,Giày Sparta Olive dành cho nam của Globalite
25452,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Prowl White Casual Shoes,Giày thể thao Nike Prowl màu trắng dành cho nam
46117,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,ADIDAS Unisex Red Neo Shell Comic Shoes,Giày Adidas Neo Shell Comic màu đỏ unisex
9130,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Puma Men Osu NM Grey Casual Shoes,Giày thể thao nam Puma Osu NM màu xám
7267,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Brown Leather Casual Shoes,"Giày nam Rockport da nâu, kiểu dáng thường ngày."
44503,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Gliders Women Grey & Orange Shoes,Giày nữ Gliders màu xám và cam
43878,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Puma Men Brown Terrae Mid Africa Shoes,Giày Puma Terrae Mid Africa màu nâu dành cho nam
11816,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Playboy Men Casual White Casual Shoes,"Giày nam Playboy màu trắng, kiểu dáng thường ngày."
38770,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Woodland Men Olive Shoes,Giày Olive nam Woodland
35660,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,U.S. Polo Assn. Men Black Shoes,Giày nam màu đen hiệu U.S. Polo Assn.
23855,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,2011.0,Casual,ADIDAS Men Yellow Color Blast Casual Shoes,Giày thể thao nam ADIDAS màu vàng nổi bật
21079,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012.0,Casual,Clarks Men Supa Step Brown Casual Shoe,"Giày nam Clarks Supa Step màu nâu, kiểu dáng thường ngày."
24302,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Converse Unisex Blue Casual Shoes,"Giày Converse Unisex màu xanh dương, kiểu dáng thường ngày."
4133,Men,Footwear,Shoes,Casual Shoes,White,Winter,2015.0,Casual,Skechers Men's Sparta White Shoe,Giày Skechers Sparta màu trắng dành cho nam
32952,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Neo Men Court Sequence Black Shoes,Giày Adidas Neo Men Court Sequence màu đen
55785,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2014.0,Casual,Converse Men Navy Casual Shoes,"Giày Converse nam màu xanh navy, kiểu dáng thường ngày."
13066,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Numero Uno Men White Casual Shoes,"Giày nam Numero Uno màu trắng, kiểu dáng thường ngày."
20707,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Buckaroo Men Melania Black Casual Shoes,"Giày nam Buckaroo Melania màu đen, kiểu dáng thường ngày."
20716,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Smart Casual,Red Tape Men Brown Leather Casual Shoes,"Giày da nam màu nâu hiệu Red Tape, kiểu dáng thường ngày."
35670,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2013.0,Casual,U.S. Polo Assn. Men Navy Blue Shoes,Giày nam màu xanh hải quân hiệu U.S. Polo Assn.
15220,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,ADIDAS Originals Men Adi T Tennis Brown Casual Shoes,"Giày tennis nam ADIDAS Originals Adi T màu nâu, kiểu dáng thường ngày."
22251,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,ID Men Black Casual Shoes,Giày nam ID màu đen kiểu dáng thường ngày
4019,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,ADIDAS Unisex Check Can MW Blue Shoe,Giày Adidas Unisex Check Can MW màu xanh dương
30258,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes,Giày nam màu nâu Red Tape
11842,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2013.0,Casual,Playboy Men Casual Beige Casual Shoes,"Giày nam Playboy màu be, kiểu dáng thường ngày."
50753,Men,Footwear,Shoes,Casual Shoes,Mushroom Brown,Winter,2018.0,Casual,Red Chief Men Mushroom Brown Shoes,Giày nam Red Chief màu nâu nấm
11951,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Ganuchi Men Blue Shoes,Giày nam Ganuchi màu xanh dương
33689,Men,Footwear,Shoes,Casual Shoes,White,Winter,2012.0,Casual,Cobblerz Men White & Blue Casual Shoes,Giày nam Cobblerz màu trắng và xanh dương kiểu dáng thường ngày
43379,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Reebok Men White Mamba Casual Shoes,Giày thể thao nam Reebok Mamba màu trắng
22819,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016.0,Casual,Woodland Men Brown Casual Shoes,"Giày nam Woodland màu nâu, kiểu dáng thường ngày."
2540,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2010.0,Casual,Numero Uno Men's Casual Black Leatherette Shoe,Giày thể thao nam Numero Uno màu đen giả da
22237,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,ID Men Red Shoes,Giày nam màu đỏ ID
